timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
132438881,0.031767447,0.01161535,0.16195208,4340,0,-2.197027,0.21158263,-9.554771,4025,0
132442533,0.03452528,0.011453557,0.15741877,3652,0,-2.1708274,0.20200868,-9.69198,4340,0
132446523,0.042117797,0.0041472367,0.14863186,3990,0,-2.1853776,0.23894908,-9.610041,3652,0
132450585,0.04267332,0.011636657,0.15568916,4062,0,-2.1881018,0.21765555,-9.477559,3990,0
132454600,0.034787536,0.012849409,0.16442983,4015,0,-2.1714318,0.13470778,-9.512738,4062,0
132458515,0.028214153,0.011782954,0.16218872,3915,0,-2.2133362,0.14054497,-9.54676,4015,0
132462550,0.031144205,0.01567275,0.15959926,4035,0,-2.241265,0.16944353,-9.616259,3915,0
132466519,0.02961621,0.017202748,0.15799442,3969,0,-2.2227774,0.20533898,-9.64425,4035,0
132470519,0.028965775,0.015993195,0.15219954,4000,0,-2.2368357,0.2647504,-9.666614,3969,0
132474595,0.028990937,0.009508838,0.14898889,4076,0,-2.1812646,0.31794307,-9.71535,4000,0
132478520,0.025478229,0.009878523,0.15227614,3925,0,-2.0912921,0.3167819,-9.599711,4076,0
132482458,0.024580989,0.014570817,0.14988796,3938,0,-2.1343243,0.30383945,-9.574989,3925,0
132486538,0.024675267,0.014588396,0.15568139,4080,0,-2.1534262,0.21100254,-9.513977,3938,0
132490518,0.026934035,0.014745333,0.156467,3980,0,-2.1268134,0.16191125,-9.596205,4080,0
132494519,0.024604792,0.012290016,0.1534138,4001,0,-2.166446,0.2545346,-9.677261,3980,0
132498485,0.022713812,0.0082723275,0.15219125,3966,0,-2.2232533,0.31125486,-9.514963,4001,0
132502281,0.017288854,0.006870147,0.14920151,3796,0,-2.1987748,0.31318882,-9.509037,3966,0
132506448,0.011597819,0.006965761,0.15507565,4167,0,-2.2112052,0.23011911,-9.573548,3796,0
132510539,0.017536018,0.0023684725,0.15796682,4091,0,-2.236258,0.21910389,-9.678474,4167,0
132514451,0.019030716,0.00013576423,0.16115491,3912,0,-2.202179,0.2566428,-9.646574,4091,0
132518227,0.0116157355,0.0066899527,0.15980034,3776,0,-2.1422956,0.20620592,-9.615598,3912,0
132522224,0.009465931,0.0039318386,0.15409401,3997,0,-2.1543272,0.25933197,-9.660093,3776,0
132526419,0.00870872,-0.007239811,0.1573945,4195,0,-2.1977737,0.30618086,-9.648522,3997,0
132530524,0.0038765736,-0.011651668,0.16214685,4105,0,-2.1565175,0.24705252,-9.612956,4195,0
132534489,0.0012235903,-0.0034839099,0.15630996,3965,0,-2.1241362,0.22338353,-9.590568,4105,0
132538291,0.0031265456,0.0024891463,0.15389583,3802,0,-2.147417,0.25879472,-9.55693,3965,0
132542425,0.014669131,0.0006895009,0.1516666,4134,0,-2.1913462,0.2756061,-9.607709,3802,0
132546199,0.02340503,-0.0036351387,0.15332565,3774,0,-2.2160406,0.2596472,-9.701462,4134,0
132550307,0.020395717,-0.003070601,0.15670449,4108,0,-2.186012,0.24836029,-9.682512,3774,0
132554439,0.024490511,-0.007013663,0.14981574,4132,0,-2.1411994,0.2785642,-9.613675,4108,0
132558305,0.031181386,-0.015441016,0.14976043,3866,0,-2.113067,0.23307,-9.521123,4132,0
132562201,0.030885896,-0.015198853,0.15748346,3896,0,-2.120807,0.21497409,-9.536428,3866,0
132566131,0.035006724,-0.0076535,0.15937263,3930,0,-2.1347713,0.2825245,-9.500947,3896,0
132571327,0.046493065,-0.0005546136,0.15930049,5196,0,-2.1050234,0.2962748,-9.456417,3930,0
132575352,0.047566347,-0.0027260322,0.15523894,4025,0,-2.131722,0.28059316,-9.437347,5196,0
132579075,0.046063926,-0.011504234,0.15601194,3723,0,-2.1390343,0.198103,-9.611946,4025,0
132583064,0.04766375,-0.0097309025,0.16170835,3989,0,-2.1384807,0.16074905,-9.710311,3723,0
132587108,0.049118586,-0.008821207,0.15590243,4044,0,-2.1793342,0.16550145,-9.69179,3989,0
132591323,0.050491355,-0.009859536,0.14915617,4215,0,-2.1659088,0.20661023,-9.632622,4044,0
132595248,0.05815846,-0.0015203352,0.14674029,3925,0,-2.170726,0.24514462,-9.459696,4215,0
132599245,0.06263991,-0.0032335257,0.15104799,3997,0,-2.2254267,0.24885052,-9.411922,3925,0
132603320,0.054640427,-0.006519835,0.15937118,4075,0,-2.194635,0.29899538,-9.593085,3997,0
132607025,0.05741817,0.0007069804,0.15550274,3705,0,-2.178714,0.25678545,-9.720228,4075,0
132611280,0.056854878,0.006107597,0.15229198,4255,0,-2.1920338,0.22379282,-9.636176,3705,0
132615424,0.05265527,0.0019059724,0.15663432,4144,0,-2.179182,0.18791243,-9.624945,4255,0
132619246,0.049967337,-0.0004641039,0.1509984,3822,0,-2.1434596,0.20105927,-9.703972,4144,0
132623016,0.04549433,-0.0003294118,0.14868742,3770,0,-2.0999296,0.21482967,-9.610242,3822,0
132627251,0.046887007,-0.0013550107,0.15584822,4235,0,-2.1524358,0.23862131,-9.471556,3770,0
132631104,0.04912531,0.0050804126,0.15919451,3853,0,-2.2191653,0.31947038,-9.5062895,4235,0
132635245,0.051879328,0.010845075,0.15804203,4141,0,-2.1938362,0.26242927,-9.5429125,3853,0
132638982,0.048081595,0.015676267,0.16020557,3737,0,-2.11463,0.16694185,-9.666594,4141,0
132642991,0.044068053,0.018243073,0.15726563,4009,0,-2.1073291,0.18857773,-9.715461,3737,0
132646924,0.040650364,0.018699337,0.15349948,3933,0,-2.1217937,0.1969459,-9.6509285,4009,0
132651093,0.045009922,0.017265044,0.150961,4169,0,-2.0984511,0.14065911,-9.578755,3933,0
132655299,0.04667618,0.016405828,0.15188843,4206,0,-2.1049168,0.15318243,-9.570935,4169,0
132659046,0.04416144,0.022882823,0.15588616,3747,0,-2.1885645,0.1924968,-9.583104,4206,0
132663025,0.051709607,0.02336231,0.153423,3979,0,-2.2506473,0.24976473,-9.632595,3747,0
132666857,0.0538124,0.023889672,0.15121365,3832,0,-2.174767,0.2935505,-9.688194,3979,0
132670967,0.04659279,0.026636915,0.15093656,4110,0,-2.092496,0.26809302,-9.682179,3832,0
132675083,0.042936344,0.021780377,0.15554719,4116,0,-2.1709795,0.2061752,-9.736674,4110,0
132678950,0.04771199,0.018927546,0.15508448,3867,0,-2.2338285,0.19091259,-9.671311,4116,0
132682914,0.050004,0.0170833,0.14821026,3964,0,-2.1992407,0.21730313,-9.648832,3867,0
132690733,0.043119412,0.0116649335,0.14741631,7819,0,-2.2227585,0.26976097,-9.68423,3964,0
132694806,0.04298973,0.009424907,0.14966305,4073,0,-2.1995797,0.30275014,-9.679285,7819,0
132698550,0.044326626,0.01595668,0.15422052,3744,0,-2.1708522,0.23439112,-9.68578,4073,0
132703454,0.042700138,0.01516618,0.15453519,4904,0,-2.174428,0.23504046,-9.6670885,3744,0
132706536,0.038515277,0.007057818,0.14886077,3082,0,-2.2050972,0.2964952,-9.594517,4904,0
132710535,0.034508605,0.006455481,0.14603335,3999,0,-2.22521,0.23633747,-9.630218,3082,0
132714698,0.03934047,0.0051357537,0.15269884,4163,0,-2.2110274,0.18772402,-9.661077,3999,0
132718622,0.030921642,0.005697186,0.15870464,3924,0,-2.2503395,0.21540222,-9.495604,4163,0
132722524,0.02587745,0.00696222,0.15556683,3902,0,-2.2340946,0.21349978,-9.514645,3924,0
132726647,0.025817936,0.012609045,0.1565245,4123,0,-2.2358713,0.16991572,-9.60051,3902,0
132730520,0.02699416,0.012948553,0.15680468,3873,0,-2.2081485,0.20357755,-9.639132,4123,0
132734604,0.029779915,0.00344712,0.1504377,4084,0,-2.2022514,0.19227046,-9.535934,3873,0
132738544,0.030289536,0.002820674,0.14920065,3940,0,-2.2278433,0.1912818,-9.451371,4084,0
132742527,0.032809135,0.0033744778,0.1511963,3983,0,-2.172433,0.21384136,-9.479251,3940,0
132746524,0.028173858,0.0054872255,0.15793265,3997,0,-2.2133305,0.17306493,-9.55328,3983,0
132750526,0.029203035,0.012033303,0.16055939,4002,0,-2.1971486,0.17964835,-9.545367,3997,0
132754532,0.034898333,0.0068978164,0.15716143,4006,0,-2.1785233,0.19670638,-9.518034,4002,0
132758456,0.032569867,0.00043397295,0.1529325,3924,0,-2.2437792,0.18919395,-9.656442,4006,0
132762472,0.030755911,0.0073476126,0.14858964,4016,0,-2.2204206,0.156468,-9.570567,3924,0
132766482,0.034263488,0.013795784,0.1525266,4010,0,-2.1495094,0.18967311,-9.418523,4016,0
132770518,0.039345026,0.0058025527,0.152928,4036,0,-2.1106265,0.22937815,-9.434685,4010,0
132774721,0.036272485,0.002633566,0.1549878,4203,0,-2.1721463,0.27168098,-9.519317,4036,0
132778519,0.03729021,0.0043378,0.15561943,3798,0,-2.1870492,0.23463216,-9.62244,4203,0
132782433,0.04171168,0.0065647196,0.14951117,3914,0,-2.1277115,0.15645818,-9.55713,3798,0
132786542,0.040880725,0.0049169073,0.15493296,4109,0,-2.1676795,0.19991657,-9.44946,3914,0
132790519,0.03916151,-0.0006535918,0.16152945,3977,0,-2.1966765,0.23003055,-9.605504,4109,0
132794514,0.036063865,0.0032705835,0.1625082,3995,0,-2.2195876,0.25152498,-9.560957,3977,0
132798539,0.031793207,0.007853099,0.1584313,4025,0,-2.2083402,0.21825632,-9.389406,3995,0
132802565,0.027487947,0.006695663,0.15731749,4026,0,-2.1222346,0.19737463,-9.532204,4025,0
132806250,0.034378935,0.0064390525,0.16199838,3685,0,-2.1378403,0.26960117,-9.612097,4026,0
132810501,0.03885773,0.004841291,0.16331248,4251,0,-2.1343002,0.29143426,-9.6452465,3685,0
132815020,0.031943142,0.0033882915,0.16529836,4519,0,-2.1581907,0.23055853,-9.593048,4251,0
132818244,0.028399948,0.0034739918,0.15690139,3224,0,-2.2496252,0.20770562,-9.410396,4519,0
132822468,0.026966015,-0.0023460514,0.15032592,4224,0,-2.2018719,0.23185152,-9.515856,3224,0
132826448,0.021193868,-0.0034308597,0.15309958,3980,0,-2.1927838,0.26366585,-9.579054,4224,0
132830445,0.017220365,0.0028952588,0.15683429,3997,0,-2.1746032,0.23645563,-9.4289875,3980,0
132834465,0.022506488,0.0044760667,0.15622449,4020,0,-2.1233017,0.2343401,-9.398425,3997,0
132838181,0.027008213,9.531644e-05,0.15912162,3716,0,-2.1953983,0.249692,-9.487521,4020,0
132842191,0.022246357,-0.004457496,0.16464277,4010,0,-2.2411897,0.21854919,-9.467312,3716,0
132846219,0.021584874,-0.010689263,0.16371836,4028,0,-2.243134,0.22879782,-9.433711,4010,0
132850183,0.018300632,-0.008756397,0.1582541,3964,0,-2.161962,0.18147935,-9.474302,4028,0
132855310,0.01083673,-9.327517e-05,0.15240082,5127,0,-2.1455429,0.20625506,-9.587585,3964,0
132859305,0.013402627,0.0011727727,0.15388021,3995,0,-2.2296467,0.23873946,-9.555079,5127,0
132863254,0.019896936,-0.006807407,0.15144382,3949,0,-2.1949825,0.18235232,-9.375683,3995,0
132867311,0.019941017,-0.010663585,0.14836994,4057,0,-2.1792345,0.20714773,-9.366463,3949,0
132871318,0.024220323,-0.009451981,0.14952183,4007,0,-2.218558,0.23010358,-9.519649,4057,0
132875320,0.026942883,-0.0030840759,0.151244,4002,0,-2.232956,0.22982213,-9.505845,4007,0
132879104,0.025430482,0.0021620109,0.1555611,3784,0,-2.238442,0.20912646,-9.5097885,4002,0
132883077,0.034402445,0.002137088,0.15272357,3973,0,-2.1782415,0.21557504,-9.669333,3784,0
132887033,0.03839478,0.002489247,0.15372908,3956,0,-2.1302013,0.2545718,-9.6385975,3973,0
132891338,0.036584027,-0.003624576,0.16175418,4305,0,-2.187292,0.2712909,-9.482544,3956,0
132899260,0.040646296,-0.009262014,0.16251913,7922,0,-2.2434566,0.3084478,-9.524336,4305,0
132903316,0.045893766,-0.0032154967,0.15655096,4056,0,-2.2417264,0.23590775,-9.617265,7922,0
132907271,0.04220228,-0.00052117114,0.15260242,3955,0,-2.2358594,0.23329861,-9.466455,4056,0
132911233,0.036892112,0.0011214437,0.15586121,3962,0,-2.2101226,0.3009453,-9.370228,3955,0
132915320,0.035931297,0.0045208414,0.16003585,4087,0,-2.1321924,0.21921612,-9.375587,3962,0
132919092,0.03834883,-0.0018920278,0.15651836,3772,0,-2.0865269,0.1899543,-9.476839,4087,0
132923233,0.038234234,-0.0048257275,0.15203904,4141,0,-2.11572,0.1807999,-9.541099,3772,0
132927005,0.04221469,-0.0018404269,0.15351631,3772,0,-2.1675894,0.20338213,-9.479139,4141,0
132930950,0.046251934,-0.00028340254,0.15134084,3945,0,-2.2122135,0.2102889,-9.54406,3772,0
132935253,0.03728795,-0.003423035,0.15499498,4303,0,-2.233884,0.2297792,-9.589491,3945,0
132938934,0.032765947,-0.008907853,0.16116916,3681,0,-2.2416124,0.29118097,-9.606546,4303,0
132943047,0.02857015,-0.0062904623,0.15411551,4113,0,-2.1760619,0.2100455,-9.5693655,3681,0
132946897,0.025444545,-0.0029457603,0.1495765,3850,0,-2.192101,0.1999414,-9.510893,4113,0
132951013,0.02423767,-0.0050045345,0.15157546,4116,0,-2.2343676,0.27802485,-9.505757,3850,0
132955036,0.023587432,-0.005551408,0.14913616,4023,0,-2.1965573,0.28755972,-9.432404,4116,0
132958994,0.024458628,-0.002846642,0.15475515,3958,0,-2.2223995,0.22493422,-9.42432,4023,0
132962866,0.023790535,-0.001864424,0.15664339,3872,0,-2.2346714,0.18166746,-9.492872,3958,0
132966830,0.026633557,-0.0034307535,0.1534134,3964,0,-2.160742,0.2170525,-9.627878,3872,0
132970995,0.031734332,-0.00841335,0.15982707,4165,0,-2.1539226,0.27543125,-9.654093,3964,0
132974846,0.026668273,-0.014354591,0.15538266,3851,0,-2.1505609,0.251128,-9.560186,4165,0
132978933,0.019310603,-0.014158849,0.14923751,4087,0,-2.1714823,0.25331149,-9.621044,3851,0
132987384,0.027441846,-0.0068501416,0.1530395,8451,0,-2.180729,0.22361581,-9.564222,4087,0
132994426,0.03261745,-0.0035819393,0.15951508,7042,0,-2.171935,0.15985797,-9.531643,8451,0
132998214,0.027615167,-0.0042376053,0.1640503,3788,0,-2.2245264,0.20446771,-9.659954,7042,0
133002180,0.022555422,-0.004192531,0.16262749,3966,0,-2.2401805,0.23012449,-9.614664,3788,0
133006273,0.021885838,-0.0059936563,0.16046697,4093,0,-2.2357812,0.25005013,-9.583315,3966,0
133010277,0.024186786,-0.004362996,0.15544274,4004,0,-2.1957636,0.24886385,-9.48136,4093,0
133015596,0.022365222,-8.415438e-05,0.15261821,5319,0,-2.1367817,0.20882161,-9.47343,4004,0
133019319,0.022045227,-0.0020213302,0.15713622,3723,0,-2.1359503,0.2554804,-9.589288,5319,0
133023296,0.025155427,-0.00882465,0.16019766,3977,0,-2.2075844,0.24860558,-9.555272,3723,0
133027337,0.025992936,-0.0016868735,0.16124052,4041,0,-2.221103,0.15218313,-9.55748,3977,0
133031323,0.022157453,-0.0012921466,0.16283321,3986,0,-2.2083056,0.16608469,-9.631079,4041,0
133035334,0.022486946,-0.0023010334,0.15879185,4011,0,-2.238481,0.2111721,-9.563215,3986,0
133039035,0.024580194,0.0045918142,0.15504916,3701,0,-2.2540205,0.21220675,-9.6121,4011,0
133043093,0.021844337,0.0077810176,0.15086153,4058,0,-2.2107606,0.19877277,-9.75085,3701,0
133047105,0.01838694,0.007451811,0.15235811,4012,0,-2.212028,0.21941847,-9.601776,4058,0
133051285,0.013319996,0.0043409267,0.1515563,4180,0,-2.229343,0.22293828,-9.444325,4012,0
133055312,0.017903673,0.008883738,0.14692397,4027,0,-2.1892173,0.24086383,-9.45841,4180,0
133059252,0.025921982,0.006981242,0.15003064,3940,0,-2.1792738,0.2170041,-9.53586,4027,0
133063253,0.019867936,0.009016729,0.15324204,4001,0,-2.227759,0.14950947,-9.579802,3940,0
133067003,0.01921943,0.008446423,0.15309058,3750,0,-2.2265134,0.23431906,-9.574987,4001,0
133071250,0.028547537,0.008772965,0.15116203,4247,0,-2.2116783,0.22114861,-9.512979,3750,0
133075318,0.027916592,0.014394732,0.15553325,4068,0,-2.1958256,0.1814953,-9.503658,4247,0
133079266,0.02287047,0.009707142,0.15608357,3948,0,-2.1752293,0.2772819,-9.472347,4068,0
133082956,0.02547446,0.012340727,0.1569642,3690,0,-2.2311838,0.24296819,-9.448671,3948,0
133086954,0.03714607,0.012259554,0.157821,3998,0,-2.1832876,0.24326563,-9.598926,3690,0
133091107,0.04174907,0.01132912,0.15862271,4153,0,-2.1739266,0.27387968,-9.629101,3998,0
133095266,0.037188448,0.01547635,0.16329971,4159,0,-2.2668161,0.27233127,-9.58726,4153,0
133099054,0.038017586,0.013157241,0.15788126,3788,0,-2.2507958,0.2522036,-9.648945,4159,0
133102945,0.040108774,0.010695858,0.15467593,3891,0,-2.2217524,0.2555145,-9.542196,3788,0
133107017,0.0386636,0.010928652,0.15380763,4072,0,-2.1992073,0.26073104,-9.435188,3891,0
133110883,0.038350545,0.008350541,0.15495016,3866,0,-2.2244754,0.16833514,-9.5172415,4072,0
133115248,0.04000341,0.005382357,0.1579092,4365,0,-2.202361,0.17619467,-9.470127,3866,0
133118877,0.038768794,0.0067447023,0.15507384,3629,0,-2.2050438,0.22710094,-9.535136,4365,0
133122878,0.0393103,0.00478309,0.15111367,4001,0,-2.1777053,0.21649697,-9.54005,3629,0
133126822,0.04293555,0.0013934332,0.15073766,3944,0,-2.1373045,0.18714601,-9.534983,4001,0
133130905,0.043570977,0.0059202625,0.15112603,4083,0,-2.231688,0.24506068,-9.573657,3944,0
133135107,0.034763172,0.0066352724,0.15076378,4202,0,-2.2150922,0.24586351,-9.601322,4083,0
133138977,0.027067522,-0.0010565923,0.1546755,3870,0,-2.218356,0.2423844,-9.736161,4202,0
133143017,0.031850576,-0.00093427487,0.15683132,4040,0,-2.2025456,0.23796003,-9.615519,3870,0
133150943,0.028842436,0.0068127415,0.15897587,7926,0,-2.1149974,0.21047875,-9.495447,4040,0
133154900,0.022297112,-0.00046642454,0.15376504,3957,0,-2.1765487,0.20288534,-9.580827,7926,0
133158824,0.01717938,-0.009994953,0.14661981,3924,0,-2.1717985,0.1555208,-9.573407,3957,0
133162835,0.012730648,-0.003546282,0.14892821,4011,0,-2.1736965,0.18570925,-9.42087,3924,0
133166733,0.017161718,-0.0014041014,0.15388544,3898,0,-2.1713598,0.24827462,-9.406262,4011,0
133171215,0.01539642,-0.0010743586,0.1565102,4482,0,-2.1196852,0.2754895,-9.417859,3898,0
133174922,0.011634748,0.0059634303,0.15643013,3707,0,-2.1780033,0.27264762,-9.402374,4482,0
133178720,0.013806654,-0.000445254,0.15330675,3798,0,-2.2199826,0.22781245,-9.557527,3707,0
133182843,0.012238405,-0.0045189834,0.15330146,4123,0,-2.2109911,0.17173302,-9.545887,3798,0
133187070,0.020311393,-0.0017958346,0.15415719,4227,0,-2.163391,0.20208019,-9.563129,4123,0
133190719,0.028070956,0.0013350536,0.15276131,3649,0,-2.1714473,0.26300138,-9.642326,4227,0
133194717,0.023016429,0.0012364915,0.14982322,3998,0,-2.1990287,0.24318136,-9.583817,3649,0
133198719,0.020077432,-0.0010233915,0.1509798,4002,0,-2.199968,0.16752043,-9.630496,3998,0
133203826,0.026310652,0.000114425784,0.15972671,5107,0,-2.2065046,0.17435066,-9.565803,4002,0
133210919,0.033743456,-0.00033687177,0.15808514,7093,0,-2.148192,0.23341313,-9.45301,5107,0
133214828,0.033525176,0.0011815557,0.15320033,3909,0,-2.130403,0.26223856,-9.425478,7093,0
133218642,0.03522119,0.0038430102,0.1514286,3814,0,-2.170967,0.26055115,-9.475073,3909,0
133222574,0.038785934,0.010129209,0.15513025,3932,0,-2.2130938,0.24666,-9.612436,3814,0
133226600,0.04424117,0.016362727,0.1584771,4026,0,-2.2091048,0.25999263,-9.611344,3932,0
133230720,0.04342736,0.015142538,0.15971725,4120,0,-2.1742606,0.2842258,-9.632079,4026,0
133234722,0.039762277,0.0091256155,0.16272005,4002,0,-2.2186306,0.27560833,-9.600424,4120,0
133238570,0.045734864,0.0069497246,0.1535238,3848,0,-2.2421918,0.2881314,-9.5975485,4002,0
133242536,0.049402308,0.013837482,0.14815623,3966,0,-2.1642141,0.3034205,-9.695456,3848,0
133246527,0.04564887,0.01622402,0.14744306,3991,0,-2.1519508,0.3045873,-9.652246,3966,0
133250620,0.044305623,0.009895885,0.14601557,4093,0,-2.1932228,0.31187907,-9.692946,3991,0
133254736,0.039208677,0.0076789004,0.15435848,4116,0,-2.1532059,0.30753273,-9.588811,4093,0
133258581,0.035967954,0.015035445,0.15434408,3845,0,-2.1479506,0.24780647,-9.591429,4116,0
133262566,0.036632523,0.016601615,0.15146956,3985,0,-2.193996,0.17914034,-9.698528,3845,0
133266541,0.03416264,0.013551555,0.15472752,3975,0,-2.1571143,0.15306328,-9.620437,3985,0
133270582,0.03390779,0.017357951,0.15066756,4041,0,-2.15963,0.2165959,-9.495685,3975,0
133274627,0.0380066,0.02263926,0.15296377,4045,0,-2.1951,0.28596997,-9.485171,4041,0
133278533,0.040880535,0.025948782,0.15465806,3906,0,-2.1418738,0.2031791,-9.601164,4045,0
133282525,0.043185364,0.020280566,0.15485103,3992,0,-2.1297336,0.15467818,-9.597733,3906,0
133286521,0.039428398,0.017531531,0.15632303,3996,0,-2.1180787,0.15823974,-9.526312,3992,0
133290564,0.03205161,0.022634566,0.15724072,4043,0,-2.0998564,0.16686584,-9.492362,3996,0
133294675,0.030313363,0.018111635,0.16023104,4111,0,-2.1482108,0.18669228,-9.503763,4043,0
133298517,0.03134999,0.013509063,0.15547496,3842,0,-2.2074873,0.23749088,-9.585602,4111,0
133302503,0.03428858,0.013567169,0.15727976,3986,0,-2.2508295,0.26129174,-9.56455,3842,0
133306503,0.03339582,0.008884496,0.15573855,4000,0,-2.2006278,0.25812533,-9.498399,3986,0
133310620,0.029872552,0.008901974,0.15074775,4117,0,-2.17158,0.25961798,-9.465399,4000,0
133314535,0.02815159,0.010260544,0.15172157,3915,0,-2.2259946,0.2011393,-9.476121,4117,0
133318521,0.028427932,0.0071495366,0.15041023,3986,0,-2.190196,0.24108736,-9.573591,3915,0
133322458,0.026062144,0.007929688,0.14719222,3937,0,-2.1410952,0.28902653,-9.616871,3986,0
133326604,0.027081972,0.014679507,0.15127407,4146,0,-2.1741986,0.26249227,-9.601207,3937,0
133330433,0.028337846,0.01843273,0.15215027,3829,0,-2.1782072,0.2807881,-9.584004,4146,0
133334615,0.028487058,0.020018587,0.14561681,4182,0,-2.1451335,0.24605528,-9.502422,3829,0
133338487,0.022508007,0.017646117,0.14452,3872,0,-2.205573,0.25810906,-9.382727,4182,0
133342271,0.014536969,0.014408412,0.15004839,3784,0,-2.1797152,0.31203458,-9.515581,3872,0
133346550,0.021351831,0.0164817,0.14959106,4279,0,-2.1194637,0.30014467,-9.632942,3784,0
133350502,0.01979573,0.0119142225,0.14527515,3952,0,-2.189607,0.24058215,-9.523346,4279,0
133354492,0.015565203,0.0101953475,0.15231852,3990,0,-2.1824448,0.15763801,-9.4748,3952,0
133358255,0.019269863,0.010821079,0.154458,3763,0,-2.1671662,0.21198119,-9.528441,3990,0
133362268,0.018412834,0.009383224,0.15439877,4013,0,-2.1597085,0.23458509,-9.517497,3763,0
133366204,0.02282397,0.005546945,0.15107442,3936,0,-2.1707041,0.1947036,-9.428443,4013,0
133370532,0.02167828,0.0012408849,0.14915867,4328,0,-2.2233515,0.20387435,-9.491157,3936,0
133374452,0.020037912,0.0019624643,0.1541924,3920,0,-2.1547203,0.20577198,-9.571254,4328,0
133378183,0.031470932,-0.0022843485,0.1556759,3731,0,-2.114616,0.23965324,-9.629505,3920,0
133382202,0.03205774,-0.0010155406,0.15817629,4019,0,-2.209631,0.2691154,-9.685601,3731,0
133386272,0.032391343,0.008054756,0.15831907,4070,0,-2.2696717,0.2908975,-9.57253,4019,0
133391277,0.045042302,0.012060077,0.15601353,5005,0,-2.2108805,0.29983145,-9.525905,4070,0
133399253,0.04713276,0.011819353,0.15694045,7976,0,-2.1420326,0.275636,-9.474238,5005,0
133403247,0.049499854,0.011885897,0.15855406,3994,0,-2.142808,0.22209334,-9.554663,7976,0
133407399,0.054083288,0.0048539485,0.15478258,4152,0,-2.1322365,0.22216693,-9.742633,3994,0
133411319,0.051734257,0.0055452576,0.15023896,3920,0,-2.179706,0.2575826,-9.683009,4152,0
133415318,0.055926055,0.005282309,0.14773871,3999,0,-2.2054684,0.2295078,-9.523142,3920,0
133419224,0.06477797,0.0034635172,0.14702763,3906,0,-2.163902,0.18504958,-9.51315,3999,0
133423094,0.06229321,0.010880093,0.15027435,3870,0,-2.2129245,0.15467367,-9.57118,3906,0
133427232,0.06401633,0.007835123,0.14896901,4138,0,-2.2430587,0.16691248,-9.533846,3870,0
133431095,0.06562356,0.007378703,0.14683335,3863,0,-2.1841793,0.17235413,-9.507732,4138,0
133435344,0.061643776,0.011419333,0.1471318,4249,0,-2.1112747,0.20614395,-9.5439415,3863,0
133439034,0.0635973,0.010943286,0.1457304,3690,0,-2.1875854,0.23945615,-9.495225,4249,0
133443044,0.05602404,0.00960994,0.15044579,4010,0,-2.2684884,0.23384498,-9.529982,3690,0
133447269,0.048552997,0.0023345547,0.15886895,4225,0,-2.2445905,0.23159575,-9.686023,4010,0
133451017,0.049020045,0.00033984575,0.1545167,3748,0,-2.2279973,0.17754404,-9.737797,4225,0
133455086,0.047596928,0.0022597534,0.15095885,4069,0,-2.193752,0.1631213,-9.757273,3748,0
133459046,0.03963418,0.006644482,0.15820865,3960,0,-2.2034392,0.17725155,-9.638462,4069,0
133463009,0.036554493,0.0061692083,0.1551427,3963,0,-2.2045484,0.18266827,-9.52995,3960,0
133466964,0.037467152,0.0055119186,0.14740746,3955,0,-2.2138348,0.17640595,-9.533718,3963,0
133471331,0.033091597,0.005808707,0.14686783,4367,0,-2.2294655,0.2155018,-9.60606,3955,0
133475320,0.031895157,-0.0025726215,0.15556617,3989,0,-2.238051,0.23015428,-9.584851,4367,0
133478906,0.035800748,0.0007170632,0.1592235,3586,0,-2.2006536,0.16315159,-9.604506,3989,0
133483047,0.03474697,0.0075744144,0.15579703,4141,0,-2.1820345,0.15585124,-9.75312,3586,0
133486989,0.028370637,0.010889364,0.1554144,3942,0,-2.2057014,0.19278948,-9.60656,4141,0
133491065,0.030475613,0.008336893,0.15651682,4076,0,-2.1691182,0.18651243,-9.503225,3942,0
133494987,0.031037876,0.008455082,0.16059056,3922,0,-2.136736,0.19809496,-9.576329,4076,0
133498881,0.03449627,0.012272478,0.1575041,3894,0,-2.1469984,0.22215287,-9.656224,3922,0
133502896,0.043354638,0.009517904,0.15397292,4015,0,-2.216149,0.23162383,-9.665673,3894,0
133506894,0.04046238,0.008332618,0.15840371,3998,0,-2.2464967,0.29072452,-9.690593,4015,0
133510976,0.041184653,0.011301601,0.16226894,4082,0,-2.1829967,0.25817925,-9.663773,3998,0
133514918,0.039514907,0.0071773664,0.16165553,3942,0,-2.127952,0.23170508,-9.595947,4082,0
133522870,0.035286386,0.006262294,0.15187031,7952,0,-2.1806521,0.24056852,-9.696818,3942,0
133526861,0.042049497,0.010598834,0.15181296,3991,0,-2.2429245,0.2654046,-9.594928,7952,0
133530841,0.044858675,0.011985031,0.15973836,3980,0,-2.2110243,0.22421475,-9.4538,3991,0
133534977,0.043920122,0.012033685,0.15876734,4136,0,-2.2180612,0.18398264,-9.613335,3980,0
133538742,0.04675578,0.0128400475,0.15221356,3765,0,-2.2755368,0.22954613,-9.610748,4136,0
133542733,0.03965448,0.013285859,0.15274063,3991,0,-2.243722,0.27133048,-9.4317255,3765,0
